id,ProlificID,Time,Date,Zip,State_full,State,Age,Sex,Preexisting,PerceptionRisk,PFIaffectNeigh,PFINeigh1,PFINeigh6,PFIcountry1,PFIcountry6,WillingnessNeigh,NBTneigh,WillingnessCountry,NBTcountry,InfectedCovid,InfectedCovidLatest,Vaccine
6756,5dce9cf489b8310a1b19676e,8,04/27/2021,12508,New York,NY,64,1,2,4,4.75,6,5,5,4,1,6,1,6,3,3,
6757,5dcea48c3f6feb0a41eae267,8,04/27/2021,10019,New York,NY,63,2,1,3,3.5,5,3,5,5,1,6,1,6,1,1,
6758,5dcea4f895c5791088fda075,8,04/27/2021,12603,New York,NY,,1,1,,,,,,,,,,,,1,
6759,5dceca2541afe801a32e27ac,8,04/27/2021,45202,Ohio,OH,76,2,2,5,4.5,6,6,6,6,2,4,2,5,1,1,
6760,5dceebc257a7e103bf995bcf,8,04/27/2021,13036,New York,NY,58,2,2,1,4.25,6,3,6,4,4,5,3,3,1,1,
6761,5dcf34f64fee9907fc626f0f,8,04/27/2021,10011,New York,NY,73,2,2,2,4,5,3,7,6,2,7,2,7,1,1,
6762,5dcf402982569a08ddd84086,8,04/27/2021,20814,Maryland,MD,53,2,1,2,4.25,6,4,6,4,4,6,1,6,1,1,
6763,5dcf6d762e4a050ac2cba07d,8,04/27/2021,89410,Nevada,NV,51,1,2,2,4.75,7,1,7,1,1,4,1,7,1,1,
6764,5dcfe5ec41fb3f0de0080f1a,8,04/27/2021,75024,Texas,TX,64,2,2,5,4,7,1,7,1,2,7,2,7,1,1,
6765,5dd0f134670d1a1a46632755,8,04/27/2021,8755,New Jersey,NJ,,2,2,,,,,,,,,,,,1,
6766,5dd28beafce6062a4f5221b3,8,04/27/2021,12345,New York,NY,35,2,2,2,5.5,7,6,7,7,1,7,1,7,1,1,
6767,5dd296d982569a2a212d2ab0,8,04/27/2021,6605,Connecticut,CT,76,1,2,5,4,5,3,6,3,1,6,1,6,1,1,
6768,5dd2c24718beb62c404d5099,8,04/27/2021,20902,Maryland,MD,69,1,1,5,3.75,5,4,5,4,1,4,1,3,1,1,
6769,5dd32014b51b3e33ec0d07cc,8,04/27/2021,91977,California,CA,45,1,1,2,5,7,2,6,2,1,6,1,6,1,1,
6770,5dd3239c4fee99342630b8cd,8,04/27/2021,83864,Idaho,ID,59,1,2,1,3.75,5,4,5,4,1,5,1,5,1,1,
6771,5dd35813794e103649612ffd,8,04/27/2021,33431,Florida,FL,,2,1,,,,,,,,,,,,1,
6772,5dd37eee7cc973377c5b7ebf,8,04/27/2021,40215,Kentucky,KY,68,1,2,2,4.5,5,5,6,5,1,1,1,5,1,1,
6773,5dd38b7df01cbe37ababd171,8,04/27/2021,2035,Massachusetts,MA,,1,2,,,,,,,,,,,,1,
6774,5dd3d082ed36493b905e87dc,8,04/27/2021,49781,Michigan,MI,67,2,2,2,4,4,4,5,3,2,4,1,5,1,1,
6775,5dd405ab80123f3eaae9af80,8,04/27/2021,45102,Ohio,OH,61,2,2,2,4,5,2,6,3,1,7,1,7,1,1,
6776,5dd406d9c23e0d3e6dacc034,8,04/27/2021,43021,Ohio,OH,55,2,1,4,4,5,5,5,3,1,5,1,5,2,2,
6777,5dd43fb9572604418c5fb05c,8,04/27/2021,65810,Missouri,MO,,1,2,,,,,,,,,,,,1,
6778,5dd5c564dba6345955012868,8,04/27/2021,53717,Wisconsin,WI,72,1,1,1,2.5,4,4,4,1,1,5,1,5,1,1,
6779,5dd61a909ca8a35c14d8d610,8,04/27/2021,29801,South Carolina,SC,60,2,1,5,3.25,3,3,5,5,1,5,1,4,1,1,
6780,5dd6861c070fdc6179d8003e,8,04/27/2021,30022,Georgia,GA,,2,2,,,,,,,,,,,,1,
6781,5dd78dc3238a9171fbd93f22,8,04/27/2021,89108,Nevada,NV,40,2,2,4,4.5,4,4,4,5,1,4,1,1,1,1,
6782,5dd7e2b71986eb7815a8ad9d,8,04/27/2021,15656,Pennsylvania,PA,,1,1,,,,,,,,,,,,1,
6783,5dd86784dcec8782b85cb5bb,8,04/27/2021,75080,Texas,TX,55,1,1,1,3.5,4,2,4,2,4,4,4,4,1,1,
6784,5dd95e3c2274978e775f2aff,8,04/27/2021,73150,Oklahoma,OK,25,1,1,4,4.5,4,1,3,1,4,5,2,4,1,1,
6785,5dd9e1e0a4aa2696d9a15c0d,8,04/27/2021,98291,Washington,WA,,1,1,,,,,,,,,,,,1,
6786,5dd9ebd239bca1962e17e64c,8,04/27/2021,75126,Texas,TX,,2,1,,,,,,,,,,,,1,
6787,5ddae85b393bd3a44d7cbaaa,8,04/27/2021,48640,Michigan,MI,39,2,2,3,3,6,3,4,3,1,6,1,6,1,2,
6788,5ddbd6e518beb6b1e1de0326,8,04/27/2021,65536,Missouri,MO,73,1,2,2,4.25,5,4,5,4,3,5,3,5,1,1,
6789,5ddc44d65a40f2bb49218200,8,04/27/2021,48843,Michigan,MI,,2,1,,,,,,,,,,,,1,
6790,5dddfef4e454cdd66baa895a,8,04/27/2021,46808,Indiana,IN,22,1,1,4,4.25,5,6,5,6,7,7,5,6,1,1,
6791,5dde21012a30acd8ada645ec,8,04/27/2021,32405,Florida,FL,,1,1,,,,,,,,,,,,3,
6792,5ddeb0232e4a05e10f448a80,8,04/27/2021,23228,Virginia,VA,52,2,1,5,4,4,4,5,5,4,4,3,6,1,1,
6793,5ddef2e6929d5de6f1050f1c,8,04/27/2021,28677,North Carolina,NC,59,1,2,3,4.75,6,5,6,5,3,5,2,6,1,1,
6794,5ddf3a3a23f9f1eabaf02ad5,8,04/27/2021,92656,California,CA,35,2,1,4,4.5,6,6,5,5,5,6,4,6,2,2,
6795,5ddf3b59b48da3e9ffc7e2d8,8,04/27/2021,48314,Michigan,MI,56,2,1,3,5,7,6,7,6,1,7,1,7,2,2,
6796,5de197e923a5111f4fda41de,8,04/27/2021,30096,Georgia,GA,64,1,2,5,4.75,6,6,7,7,5,7,5,7,1,1,
6797,5de2aae7cc246f2da5f0f004,8,04/27/2021,94044,California,CA,,2,2,,,,,,,,,,,,1,
6798,5de301515253b03390043d12,8,04/27/2021,31206,Georgia,GA,,1,1,,,,,,,,,,,,1,
6799,5de312e0733464341f5327a0,8,04/27/2021,44124,Ohio,OH,,1,2,,,,,,,,,,,,1,
6800,5de33dabc22a30362e4450a5,8,04/27/2021,60466,Illinois,IL,59,2,1,2,3,4,2,2,1,2,5,1,4,1,1,
6801,5de53b4cb0fb644b37460899,8,04/27/2021,63049,Missouri,MO,,1,1,,,,,,,,,,,,0,
6802,5de5dba9ff87c15699804260,8,04/27/2021,80510,Colorado,CO,64,1,2,6,5,7,5,6,3,5,6,3,5,1,1,
6803,5de742ec31229a6c3fe709da,8,04/27/2021,8094,New Jersey,NJ,66,1,2,2,5.25,7,4,7,5,3,6,2,5,1,1,
6804,5de7abf5335b25000e9c5390,8,04/27/2021,75063,Texas,TX,,2,1,,,,,,,,,,,,1,
6805,5de82a08038740000d5f8457,8,04/27/2021,10032,New York,NY,,1,1,,,,,,,,,,,,0,
6806,5de831cad4995d000c5fb540,8,04/27/2021,3045,New Hampshire,NH,59,1,1,1,1.75,1,1,2,5,1,4,1,4,1,1,
6807,5de87c376522177f4f41cbd2,8,04/27/2021,28304,North Carolina,NC,64,2,2,6,3.75,4,3,4,3,5,5,3,4,2,2,
6808,5de91f07c04503000a6922ee,8,04/27/2021,75252,Texas,TX,,1,2,,,,,,,,,,,,1,
6809,5de970024172e2000c9dacd2,8,04/27/2021,91768,California,CA,,1,2,,,,,,,,,,,,1,
6810,5dea8a8fcd6328000aeb1cf4,8,04/27/2021,33309,Florida,FL,,1,1,,,,,,,,,,,,1,
6811,5deaf334789cb321c7f002c2,8,04/27/2021,78217,Texas,TX,53,2,2,2,4.75,6,5,5,2,1,6,1,5,2,2,
6812,5dec01e809c107301c5e307f,8,04/27/2021,31008,Georgia,GA,57,2,2,4,5.5,7,7,7,6,2,7,2,7,1,1,
6813,5decf29428cb0b3b5206cf2a,8,04/27/2021,40324,Kentucky,KY,,2,2,,,,,,,,,,,,1,
6814,5ded3759d0070b000bcb1374,8,04/27/2021,73071,Oklahoma,OK,,1,2,,,,,,,,,,,,1,
6815,5df040fa82b88c0a7c698dd8,8,04/27/2021,67217,Kansas,KS,52,1,1,4,5.5,7,7,7,7,1,5,1,5,3,3,
6816,5df162b6c76aa6080c4c7694,8,04/27/2021,34638,Florida,FL,61,2,2,4,5.5,7,6,7,4,1,7,1,7,1,1,
6817,5df2f2ed4c81b2201c6c782e,8,04/27/2021,78645,Texas,TX,71,2,2,5,3.25,4,2,7,4,1,5,2,5,2,2,
6818,5df3f2c558a5c72d724a22ef,8,04/27/2021,78704,Texas,TX,,2,2,,,,,,,,,,,,1,
6819,5df416a57bf5722f9a501255,8,04/27/2021,32309,Florida,FL,34,1,1,1,3,2,2,6,2,1,6,1,6,1,1,
6820,5df434425a34252fff491695,8,04/27/2021,29630,South Carolina,SC,53,2,1,4,4.5,6,4,6,2,1,7,1,7,1,1,
6821,5df4565dfeea89323021ef27,8,04/27/2021,47304,Indiana,IN,64,2,1,2,5,7,5,6,7,6,7,3,6,1,1,
6822,5df58b28ecb3ea3ed1ceea37,8,04/27/2021,27617,North Carolina,NC,25,2,1,,3.25,4,3,1,1,3,4,1,5,3,3,
6823,5df63faaa98a7a45159a9bba,8,04/27/2021,57104,South Dakota,SD,,1,1,,,,,,,,,,,,1,
6824,5df7e47ef87bca5760860c2a,8,04/27/2021,45065,Ohio,OH,68,2,1,2,4.5,6,6,6,6,4,6,4,5,1,1,
6825,5df961cb53e8466f17606ae1,8,04/27/2021,85028,Arizona,AZ,53,1,1,1,4.75,6,4,6,4,7,7,4,6,1,2,
6826,5df97abeabec5d6fcbbc764d,8,04/27/2021,66062,Kansas,KS,,2,1,,,,,,,,,,,,1,
6827,5df9846d76f45070feedf075,8,04/27/2021,85331,Arizona,AZ,58,1,1,2,4.25,6,5,4,5,5,6,4,5,1,1,
6828,5dfa5eb61aad70000e138c80,8,04/27/2021,78108,Texas,TX,,2,1,,,,,,,,,,,,1,
6829,5dfb693a73d72487b1fe495b,8,04/27/2021,13039,New York,NY,66,1,2,2,5,6,5,7,4,4,7,1,7,1,1,
6830,5dfc64647adf4b971f329cbf,8,04/27/2021,94587,California,CA,33,1,1,6,5.25,5,5,6,7,4,7,6,5,1,1,
6831,5dfe69ed11d879b042404a8b,8,04/27/2021,55406,Minnesota,MN,57,2,1,7,4,5,5,5,5,1,6,1,6,1,1,
6832,5e02154f5cc380dcf17595dd,8,04/27/2021,60612,Illinois,IL,,1,1,,,,,,,,,,,,1,
6833,5e02e86e67f170e232425286,8,04/27/2021,72160,Arkansas,AR,61,2,1,2,4,5,3,5,5,5,7,4,7,1,1,
6834,5e04f4bbafb8b0f605589b35,8,04/27/2021,30339,Georgia,GA,,2,1,,,,,,,,,,,,1,
6835,5e05b7747dd477fc2d2d2857,8,04/27/2021,93906,California,CA,63,1,1,2,5.25,7,5,7,7,6,6,5,6,1,1,
6836,5e077246a995500e9657edb2,8,04/27/2021,61201,Illinois,IL,,1,1,,,,,,,,,,,,1,
6837,5e0795cbf9bc33000a747571,8,04/27/2021,43528,Ohio,OH,,1,1,,,,,,,,,,,,3,
6838,5e080ad36e8aab157b0305fe,8,04/27/2021,48381,Michigan,MI,,2,1,,,,,,,,,,,,1,
6839,5e0c12d97bf57240daea3189,8,04/27/2021,50841,Iowa,IA,,1,2,,,,,,,,,,,,1,
6840,5e0d9b4b82a955507e488b14,8,04/27/2021,98105,Washington,WA,,2,1,,,,,,,,,,,,1,
6841,5e11fc3a76f45086a608f9bd,8,04/27/2021,47944,Indiana,IN,41,2,1,2,4,5,4,5,3,1,5,1,5,1,1,
6842,5e121701dc79bd8a1a22ca99,8,04/27/2021,85266,Arizona,AZ,50,2,1,4,4.5,6,6,6,6,6,7,2,7,1,1,
6843,5e121b2b82a955890a9b3484,8,04/27/2021,72211,Arkansas,AR,,2,2,,,,,,,,,,,,1,
6844,5e14ee60b63853b11dc2b3f6,8,04/27/2021,89034,Nevada,NV,66,1,1,2,4.5,6,5,6,5,5,6,4,4,1,1,
6845,5e16200e9195c6c0ec0b0e92,8,04/27/2021,28146,North Carolina,NC,63,2,1,1,4.75,5,3,5,5,1,5,1,5,1,1,
6846,5e16c978783225c8108ef055,8,04/27/2021,95864,California,CA,59,1,2,2,3,2,2,4,3,1,2,1,2,1,1,
6847,5e1797da928b15062260e30e,8,04/27/2021,80031,Colorado,CO,69,1,2,5,4.75,6,6,7,7,3,7,3,7,1,1,
6848,5e1a7114a90da52e206de7ea,8,04/27/2021,92677,California,CA,32,1,1,2,2.5,2,2,1,1,2,4,1,1,1,1,
6849,5e1ce181e37cd906f01b3226,8,04/27/2021,8854,New Jersey,NJ,66,2,2,1,4.75,6,4,7,5,6,7,6,7,1,1,
6850,5e1d0bdfdc1a170a132a6980,8,04/27/2021,90710,California,CA,32,2,2,4,4.5,5,2,7,3,1,5,1,6,1,1,
6851,5e1e1da5409600000a106e74,8,04/27/2021,8527,New Jersey,NJ,54,1,2,2,4.25,7,6,7,6,2,7,2,7,1,1,
6852,5e1f8fbfb202032c463f3e06,8,04/27/2021,78233,Texas,TX,60,2,1,2,4,5,4,5,4,1,7,1,7,1,1,
6853,5e237189f0b71e629c6efe62,8,04/27/2021,28277,North Carolina,NC,49,1,2,1,5,7,5,7,6,2,6,1,6,1,1,
6854,5e26ed82677d6f91fcf492f8,8,04/27/2021,48360,Michigan,MI,41,1,1,2,4.75,6,5,6,6,4,6,4,6,1,1,
6855,5e27616fe837f399dc3fe42f,8,04/27/2021,46902,Indiana,IN,,2,1,,,,,,,,,,,,1,
6856,5e2926d80beb030ede110e67,8,04/27/2021,85263,Arizona,AZ,48,2,1,1,2.75,3,3,5,5,1,3,1,3,1,1,
6857,5e29d24605043a02e9043472,8,04/27/2021,34787,Florida,FL,43,2,1,3,3.5,5,3,6,4,1,5,1,2,1,1,
6858,5e29ed78eb557a05536b8442,8,04/27/2021,23059,Virginia,VA,53,1,1,1,4.25,5,3,6,4,5,6,4,5,1,1,
6859,5e2ac2aa0038f21089a533a4,8,04/27/2021,40220,Kentucky,KY,41,2,1,4,4.5,6,6,6,4,5,7,5,7,1,1,
6860,5e2b3b032f20ff188d7223d1,8,04/27/2021,60622,Illinois,IL,,1,1,,,,,,,,,,,,3,
6861,5e2be6efe179572183644844,8,04/27/2021,97534,Oregon,OR,,1,1,,,,,,,,,,,,1,
6862,5e2d295390840b3279624b90,8,04/27/2021,98020,Washington,WA,,2,2,,,,,,,,,,,,1,
6863,5e2d3e464b8a1a33ef37b241,8,04/27/2021,75252,Texas,TX,46,1,2,4,5.25,7,4,7,6,5,7,5,7,1,1,
6864,5e2d96d3bc554937d1b3917a,8,04/27/2021,34274,Florida,FL,64,1,1,5,2.5,4,2,5,1,1,5,2,4,1,1,
6865,5e307b72ef67c706b15f4453,8,04/27/2021,44287,Ohio,OH,,1,1,,,,,,,,,,,,0,
6866,5e30cffb5a41120d29d33113,8,04/27/2021,63123,Missouri,MO,74,2,1,1,3.75,4,2,5,2,3,3,3,3,1,1,
6867,5e31bff2a976891a9dded7b4,8,04/27/2021,33880,Florida,FL,78,1,1,2,4.25,5,4,5,3,1,6,1,6,1,1,
6868,5e3203e3ed584a087ea5d56a,8,04/27/2021,29045,South Carolina,SC,,2,2,,,,,,,,,,,,1,
6869,5e335595bac1953243a29c68,8,04/27/2021,98685,Washington,WA,20,1,1,2,4,4,1,4,2,2,4,1,4,1,1,
6870,5e3360a4499e7932901951cb,8,04/27/2021,54880,Wisconsin,WI,35,1,1,4,3.75,4,4,4,4,4,5,4,5,1,1,
6871,5e34929ef92fd9000a1236f1,8,04/27/2021,14850,New York,NY,,2,1,,,,,,,,,,,,1,
6872,5e3adfc595ff562fbdd130fa,8,04/27/2021,33919,Florida,FL,34,1,1,3,3.25,2,3,5,3,2,5,2,5,1,1,
6873,5e3c80d18af2be072bbd60cc,8,04/27/2021,7093,New Jersey,NJ,60,2,1,4,4.75,5,4,6,5,5,5,5,6,1,1,
6874,5e3c9ed5c6aedd0981fdf70b,8,04/27/2021,34669,Florida,FL,,2,2,,,,,,,,,,,,3,
6875,5e3d792b9aa116000bcb8b84,8,04/27/2021,,Nebraska,NE,,2,1,,,,,,,,,,,,1,
6876,5e3dbf3d216cf7000cfa0d29,8,04/27/2021,31217,Georgia,GA,57,2,1,2,4,5,1,5,2,1,4,1,4,1,1,
6877,5e3e54f69e51f80b67c1cc06,8,04/27/2021,13219,New York,NY,46,2,1,4,4.25,6,4,7,4,1,5,1,6,1,1,
6878,5e3f4c676d06fc1b240e6021,8,04/27/2021,31069,Georgia,GA,62,1,1,4,4,5,3,6,4,4,6,4,5,2,2,
6879,5e3f6b251d15101c5251d8b7,8,04/27/2021,98133,Washington,WA,66,1,1,4,4,4,4,4,4,4,4,4,4,1,1,
6880,5e41c1315bb2570548948925,8,04/27/2021,30341,Georgia,GA,63,1,1,2,5,6,6,6,6,4,6,3,6,1,1,
6881,5e41d817cfafb807ef94486a,8,04/27/2021,75247,Texas,TX,,1,2,,,,,,,,,,,,1,
6882,5e455faf462e0802d9d9c3e2,8,04/27/2021,78504,Texas,TX,26,1,1,4,2.5,1,1,1,1,1,4,1,4,1,1,
6883,5e48cc0fe4317f3670ce90dd,8,04/27/2021,93204,California,CA,73,2,2,5,5.5,7,6,7,6,4,7,4,7,1,3,
6884,5e4af9e73485dd000c99724e,8,04/27/2021,1095,Massachusetts,MA,55,2,2,2,4.75,7,5,7,4,1,5,1,4,1,1,
6885,5e4def371c628324e7ec68c3,8,04/27/2021,10015,New York,NY,,1,1,,,,,,,,,,,,0,
6886,5e529e8f31127d2b307b5858,8,04/27/2021,22207,Virginia,VA,,2,1,,,,,,,,,,,,1,
6887,5e5414441159f005cac037c5,8,04/27/2021,48383,Michigan,MI,51,1,1,3,4.5,5,5,5,5,5,5,4,5,1,1,
6888,5e556ce0df966b57dbf40a16,8,04/27/2021,61761,Illinois,IL,,1,1,,,,,,,,,,,,1,
6889,5e567cd58e4500024e8d096c,8,04/27/2021,97504,Oregon,OR,,2,1,,,,,,,,,,,,1,
6890,5e5ab88a43f33029b119a48c,8,04/27/2021,21045,Maryland,MD,48,2,1,4,4.25,6,4,4,4,3,5,2,5,1,1,
6891,5e5ae01d75f13d2efe7db45e,8,04/27/2021,80903,Colorado,CO,,1,1,,,,,,,,,,,,1,
6892,5e5c03ab6a255b3ece760715,8,04/27/2021,52349,Iowa,IA,63,2,2,4,5,6,6,6,6,2,7,2,6,1,2,
6893,5e5e46df3accc91596caf9da,8,04/27/2021,31907,Georgia,GA,,1,1,,,,,,,,,,,,0,
6894,5e5e5b2488479216d9171d1b,8,04/27/2021,60126,Illinois,IL,56,2,1,3,3.5,3,2,3,2,2,5,2,5,1,1,
6895,5e6002b9e9e2ca34e24deab8,8,04/27/2021,19564,Pennsylvania,PA,,1,2,,,,,,,,,,,,1,
6896,5e6069cc03a4723c4f10ea19,8,04/27/2021,2370,Massachusetts,MA,31,1,1,2,4.25,5,3,5,3,2,5,2,5,1,1,
6897,5e6138fd51dba20226f162a9,8,04/27/2021,73105,Oklahoma,OK,,1,2,,,,,,,,,,,,2,
6898,5e64807cef9fad1fc7efbba5,8,04/27/2021,43228,Ohio,OH,,2,1,,,,,,,,,,,,1,
6899,5e648efca8c76520c918bb31,8,04/27/2021,72202,Arkansas,AR,,1,1,,,,,,,,,,,,1,
6900,5e649034feba20212bb729db,8,04/27/2021,38128,Tennessee,TN,29,1,2,2,3.25,4,2,2,2,2,7,2,7,1,1,
6901,5e6548dbb47a552c541cb053,8,04/27/2021,49630,Michigan,MI,69,1,1,2,4.5,5,5,5,5,4,5,4,4,1,1,
6902,5e6bdd2a3ea572199bb7f6b6,8,04/27/2021,95687,California,CA,60,2,2,2,4,5,1,5,3,7,7,7,7,1,1,
6903,5e6cbcbc4b1e3727b86b6327,8,04/27/2021,48221,Michigan,MI,,1,1,,,,,,,,,,,,1,
6904,5e6d08da374f5b2c1f67aa85,8,04/27/2021,60657,Illinois,IL,,1,1,,,,,,,,,,,,2,
6905,5e6fd3293c76d25a3ca8b384,8,04/27/2021,19136,Pennsylvania,PA,50,1,1,5,5.5,7,6,7,6,7,7,6,7,1,1,
6906,5e6fd38fe95be7071b5196bf,8,04/27/2021,89122,Nevada,NV,36,1,2,5,5,7,3,7,6,7,7,1,6,1,1,
6907,5e7072e5fb136c63e94f3fa4,8,04/27/2021,91020,California,CA,33,1,1,4,4.75,6,5,6,6,5,5,3,6,1,1,
6908,5e711d9e908b46031e32138c,8,04/27/2021,44106,Ohio,OH,60,1,1,4,5,6,6,6,6,5,6,4,6,1,1,
6909,5e72a52868f8321fa3335b09,8,04/27/2021,73762,Oklahoma,OK,,2,1,,,,,,,,,,,,3,
6910,5e72e0d8adc903240ac70891,8,04/27/2021,53110,Wisconsin,WI,56,2,1,1,5,6,5,6,5,2,5,2,6,2,2,
6911,5e76c87c0fd39b22d52eba04,8,04/27/2021,31635,Georgia,GA,65,2,2,4,5.25,7,6,6,4,6,6,4,6,1,1,
6912,5e770f11a9d3b527c662aa23,8,04/27/2021,7601,New Jersey,NJ,,2,1,,,,,,,,,,,,1,
6913,5e77debe42409d356a79c82a,8,04/27/2021,90035,California,CA,26,1,1,6,5.5,7,7,7,7,7,7,2,5,1,1,
6914,5e7a6846f0f631000a4e2b9d,8,04/27/2021,33904,Florida,FL,55,1,1,3,3.75,5,4,6,4,2,4,2,4,1,1,
6915,5e7ab7b035b980000bc30732,8,04/27/2021,75206,Texas,TX,,1,2,,,,,,,,,,,,1,
6916,5e7cb742d29f7530898fb99d,8,04/27/2021,7920,New Jersey,NJ,44,1,1,4,4.25,5,5,5,4,4,5,2,5,1,1,
6917,5e7d0520455902383a9d1dd9,8,04/27/2021,92127,California,CA,53,1,1,3,4.25,6,4,6,3,4,6,2,5,1,1,
6918,5e820eb36551aa02fd72e1dc,8,04/27/2021,76040,Texas,TX,,1,1,,,,,,,,,,,,1,
6919,5e83adf76ea9870c99d4b086,8,04/27/2021,22202,Virginia,VA,28,2,2,1,3.75,5,3,5,2,1,6,1,5,2,2,
6920,5e83cb795cbd731071dc6917,8,04/27/2021,90032,California,CA,,2,2,,,,,,,,,,,,1,
6921,5e84b8443f064006f1b5215c,8,04/27/2021,10029,New York,NY,,1,1,,,,,,,,,,,,1,
6922,5e84ecf6ecf1c00c1b3a1e10,8,04/27/2021,44256,Ohio,OH,,1,2,,,,,,,,,,,,1,
6923,5e84f020507cd30b367b2624,8,04/27/2021,10583,New York,NY,66,1,2,4,4.25,6,1,6,4,2,6,1,5,1,1,
6924,5e8550a6524dca13fecdbfb0,8,04/27/2021,10918,New York,NY,,2,1,,,,,,,,,,,,1,
6925,5e8601d90126b207e8c7a2aa,8,04/27/2021,19956,Delaware,DE,40,2,1,,3.25,5,2,5,2,1,4,1,4,3,3,
6926,5e860f0df9dd6622c4548d31,8,04/27/2021,76108,Texas,TX,,2,1,,,,,,,,,,,,1,
6927,5e8804c63ac81448c5ab0fa5,8,04/27/2021,98136,Washington,WA,72,1,1,5,4.75,6,5,6,5,5,6,5,6,1,1,
6928,5e8982d25ae5fb62313d9cad,8,04/27/2021,8618,New Jersey,NJ,,1,1,,,,,,,,,,,,2,
6929,5e8b32ec2c33ae7f20a0b401,8,04/27/2021,2176,Massachusetts,MA,59,2,1,4,4.75,6,6,5,5,5,5,4,5,1,1,
6930,5e8ba701c2bb4d085e04cd58,8,04/27/2021,8034,New Jersey,NJ,63,2,1,2,4.25,5,4,6,5,5,5,3,5,1,1,
6931,5e8be450affef10d24343a7f,8,04/27/2021,39160,Mississippi,MS,28,1,1,4,4,4,3,4,3,4,4,3,4,2,2,
6932,5e8cf14c0bec230b335e060d,8,04/27/2021,77088,Texas,TX,45,2,1,5,4.5,7,2,7,2,2,4,,4,1,1,
6933,5e8e308afb02cb0ea602a3fc,8,04/27/2021,15229,Pennsylvania,PA,,2,1,,,,,,,,,,,,2,
6934,5e8fa5f4b759eb2a74f406d0,8,04/27/2021,27405,North Carolina,NC,,2,1,,,,,,,,,,,,0,
6935,5e9159c5d2668d4885a497ff,8,04/27/2021,16101,Pennsylvania,PA,56,2,1,4,3.25,4,2,6,4,1,7,1,7,1,1,
6936,5e9351e292156003eb6eec58,8,04/27/2021,33445,Florida,FL,,1,1,,,,,,,,,,,,1,
6937,5e954bac8099ec8c18ba2b69,8,04/27/2021,49010,Michigan,MI,31,1,1,5,4.5,6,5,6,5,4,6,3,6,2,2,
6938,5e976f67be609822f1146463,8,04/27/2021,96789,Hawaii,HI,50,1,1,1,5,6,2,7,5,7,7,6,6,1,1,
6939,5e97b65ae8791a288a63c335,8,04/27/2021,7747,New Jersey,NJ,22,2,1,2,3.25,5,3,5,3,4,7,3,7,1,1,
6940,5e9ca054511e7a1c5c5640e5,8,04/27/2021,91208,California,CA,52,1,2,7,5.5,7,1,7,7,1,7,1,7,1,1,
6941,5e9d4cea9a706b26f7bd3799,8,04/27/2021,14904,New York,NY,69,1,1,3,4.5,6,5,7,6,2,5,2,5,1,1,
6942,5e9f3f09ccc75a0c345e4845,8,04/27/2021,27603,North Carolina,NC,62,2,1,4,4,6,6,5,5,5,6,4,5,1,1,
6943,5e9fc65dee2ccf178f0e413f,8,04/27/2021,30019,Georgia,GA,52,2,1,4,4.5,6,6,7,6,4,5,4,5,1,1,
6944,5ea1c2d98c896c09213d8492,8,04/27/2021,45663,Ohio,OH,,2,1,,,,,,,,,,,,0,
6945,5ea45809cb6ec73f7b644178,8,04/27/2021,60025,Illinois,IL,,1,1,,,,,,,,,,,,1,
6946,5ea47bda5b1a9807ed89eb76,8,04/27/2021,27513,North Carolina,NC,74,1,1,2,4.75,5,4,6,4,2,6,2,6,1,1,
6947,5ea4c85a360fe448ea95349d,8,04/27/2021,13090,New York,NY,50,2,1,1,5,6,6,6,5,6,6,4,6,1,1,
6948,5ea645096a1a5b65989587be,8,04/27/2021,34741,Florida,FL,62,2,2,2,3.25,5,4,5,4,2,4,2,4,1,1,
6949,5ea6a0131b8dc301238698bd,8,04/27/2021,36081,Alabama,AL,,1,1,,,,,,,,,,,,2,
6950,5ea6d2679255fb04b664b12d,8,04/27/2021,43085,Ohio,OH,65,1,2,3,4.25,4,3,5,3,4,5,2,5,1,1,
6951,5ea72b8aedd4c90da065607c,8,04/27/2021,90025,California,CA,64,1,1,3,4.75,6,4,7,4,1,5,1,6,1,1,
6952,5ea7b13e8ac6491a2050e619,8,04/27/2021,60706,Illinois,IL,68,2,2,2,4,5,4,4,5,1,6,1,6,1,1,
6953,5ea95315997ece03c0c1a2cf,8,04/27/2021,97216,Oregon,OR,41,1,1,5,5,6,6,6,6,2,7,2,7,1,3,
6954,5ea9cc7058ebeb11a12e659c,8,04/27/2021,85213,Arizona,AZ,24,1,1,2,3.25,4,1,6,1,1,2,1,2,1,1,
6955,5eaa0cc0fb0fca17a3006d9c,8,04/27/2021,95014,California,CA,62,1,1,2,5.25,7,3,7,5,5,7,4,7,1,1,
6956,5eab0fdbb02b960bc3c7734e,8,04/27/2021,44022,Ohio,OH,,2,2,,,,,,,,,,,,1,
6957,5eaca0deb38b611362ece75d,8,04/27/2021,75063,Texas,TX,50,1,1,1,5.25,6,6,5,7,4,6,4,6,1,2,
6958,5eaf1a2c649fd108284c2b5f,8,04/27/2021,14450,New York,NY,45,2,1,3,4.5,6,5,6,5,1,7,1,7,1,1,
6959,5eaf33928c0ee3626f0036e5,8,04/27/2021,73012,Oklahoma,OK,45,1,1,3,5.5,7,3,2,1,7,7,5,5,2,2,
6960,5eaf76ae6665cc671414ab73,8,04/27/2021,33056,Florida,FL,33,2,1,3,5,7,6,7,5,1,7,1,7,2,2,
